date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-11-27 18:19:13,BarackObama,,7252,28081,148173,"Before arguing with friends or family around the Thanksgiving table, take a look at the science behind arguing better. And it'll never hurt to try this: ""Listen to people, get them to think about their own experience, and highlight your common humanity.""https://www.vox.com/2016/11/23/13708996/argue-better-science …",,,,1199754566130114567,https://twitter.com/BarackObama/status/1199754566130114567
2019-11-24 18:07:38,BarackObama,,1574,6878,31422,"Politicians shouldn’t be picking their voters. Voters should be picking their representatives. But unless we act, the status quo will remain in states all across the country. Let's make sure maps are drawn fairly when redistricting happens again in 2021:https://allontheline.org/",,,,1198664487089430529,https://twitter.com/BarackObama/status/1198664487089430529
2019-11-24 18:04:14,BarackObama,,3158,20686,87443,"Take a look at this piece to understand the very real consequences of gerrymandering. In Asheville, NC, we see what happens when district lines are drawn for maximum partisan advantage: It mean citizens’ voices are diminished. It means more polarization.https://www.cnn.com/2019/11/23/opinions/gerrymandering-voting-districts-america-daley/index.html …",,,,1198663630117572609,https://twitter.com/BarackObama/status/1198663630117572609
2019-11-22 16:08:56,BarackObama,ObamaFoundation,1545,4238,44082,Young leaders like these are powering the promise of the Asia Pacific region. Michelle and I couldn’t be more impressed by their initiative. Can’t wait to join them in Malaysia next month.https://twitter.com/ObamaFoundation/status/1197530756337356801 …,,,,1197909838061359104,https://twitter.com/BarackObama/status/1197909838061359104
2019-11-18 18:39:05,BarackObama,,1577,8302,48625,"Proud to see Oluwaseun @AyodejiOsowobi in this list. She’s an @ObamaFoundation Leader who’s organizing young people in Nigeria to help end sexual violence, and her work embodies what our foundation is all about: passing the baton to the next generation. https://time.com/collection/time-100-next-2019/5718899/oluwaseun-ayodeji-osowobi/ …",,@AyodejiOsowobi @ObamaFoundation,,1196498074660724736,https://twitter.com/BarackObama/status/1196498074660724736
2019-11-11 14:34:54,BarackObama,,1840,5228,44005,"Stories like this are a reminder of our duty, as a country and as Americans, to support every veteran—not only in words, but in deed. To every veteran out there, thank you. We’re forever in your debt.",,,,1193899910116052997,https://twitter.com/BarackObama/status/1193899910116052997
2019-11-11 14:34:22,BarackObama,,3817,19728,136559,"This Veterans Day, here’s a moving portrait of the extraordinary resilience of my friend Cory Remsburg, an Army Ranger I’ve come to know over the years. It’s an honest tribute to all those wounded warriors and their families who give so much to our countryhttp://nymag.com/intelligencer/2019/11/another-fight-for-the-veteran-obama-made-famous-cory-remsburg.html …",,,,1193899774182858752,https://twitter.com/BarackObama/status/1193899774182858752
2019-11-08 16:39:31,BarackObama,ObamaFoundation,2935,10367,86392,"No one says it better than @MichelleObama — the Obama Presidential Center coming to the South Side isn't for us, it's for the community and the next generation of leaders.https://twitter.com/ObamaFoundation/status/1192830484780343296 …",,@MichelleObama,,1192844105631649792,https://twitter.com/BarackObama/status/1192844105631649792
2019-11-06 18:32:50,BarackObama,,6656,33202,318200,"Proud of all the Americans who showed up to vote yesterday, electing a set of hopeful, forward-thinking leaders primed to protect Medicaid, draw fair voting maps, and reduce gun violence. A great night for our country—one that’ll leave a lasting legacy.",,,,1192147846214160384,https://twitter.com/BarackObama/status/1192147846214160384
2019-11-02 14:04:46,BarackObama,,3414,11510,69265,"Proud to endorse an outstanding group of Virginia Democrats in Tuesday’s election—candidates who’ll not only advance the causes of equality, justice, and decency, but help ensure that the next decade of voting maps are drawn fairly. That’s good policy—and good for our politics.pic.twitter.com/IljmKBq7Gm",,,,1190630834736443393,https://twitter.com/BarackObama/status/1190630834736443393
2019-11-01 14:56:03,BarackObama,,3827,24698,84394,"Today’s the first day of open enrollment on http://HealthCare.gov , and high-quality coverage might be more affordable than you think. Nearly 9 in 10 http://HealthCare.gov customers qualify for financial help—so if you or someone you know needs insurance, #GetCovered today.",,,#GetCovered,1190281354321317889,https://twitter.com/BarackObama/status/1190281354321317889
2019-10-31 13:55:54,BarackObama,,3173,16239,181682,"Congrats to the World Champion @Nationals and their fans! A great group that always showed up when it counted and was never afraid to show a little joy: dancing in the dugout, laughing, believing, and always sticking together. A true team with a spirit that’d do us all well.",,@Nationals,,1189903829589999618,https://twitter.com/BarackObama/status/1189903829589999618
2019-10-28 21:04:20,BarackObama,ObamaFoundation,1852,6105,50685,"Glad to be back in Chicago for the @ObamaFoundation Summit. It’s where I first learned to organize—and where I met @MichelleObama. We all have places that define us, and at the Summit, we’ll be exploring the meaning behind them—tune in tomorrow at http://obama.org .https://twitter.com/ObamaFoundation/status/1188912593991274496 …",,@ObamaFoundation @MichelleObama,,1188924481458331648,https://twitter.com/BarackObama/status/1188924481458331648
2019-10-18 14:53:14,BarackObama,,3500,6195,60570,". @SamanthaJPower is a Pulitzer winner, an incredible writer, and a great friend. Her memoir, The Education of an Idealist, grapples with the balance between idealism, pragmatism, advocacy, and governance. It's a must-read for anyone who cares about our role in a changing world.",,@SamanthaJPower,,1185207212085567488,https://twitter.com/BarackObama/status/1185207212085567488
2019-10-17 15:23:42,BarackObama,,2390,11305,45893,"Michelle and I are heartbroken over the passing of our friend, Elijah Cummings. May his example inspire more Americans to pick up the baton and carry it forward in a manner worthy of his service.pic.twitter.com/lM2rES3PNV",,,,1184852494922453001,https://twitter.com/BarackObama/status/1184852494922453001
2019-10-16 17:58:15,BarackObama,,31798,44040,320073,"I was proud to work with Justin Trudeau as President. He's a hard-working, effective leader who takes on big issues like climate change. The world needs his progressive leadership now, and I hope our neighbors to the north support him for another term.",,,,1184528998669389824,https://twitter.com/BarackObama/status/1184528998669389824
2019-10-15 14:17:23,BarackObama,,2579,6079,60994,"In December, Michelle and I will head to Malaysia for the first @ObamaFoundation Leaders: Asia-Pacific gathering. The region plays an important role in my own story, and today, it’s home to a generation of rising leaders ready to create a better world. We can’t wait to join them.pic.twitter.com/ldFDwXMi8J",,@ObamaFoundation,,1184111029787222021,https://twitter.com/BarackObama/status/1184111029787222021
2019-10-13 21:20:26,BarackObama,,4622,30414,299673,"Yesterday, marathoner Eliud Kipchoge became the first ever to break two hours. Today in Chicago, Brigid Kosgei set a new women’s world record. Staggering achievements on their own, they’re also remarkable examples of humanity’s ability to endure—and keep raising the bar.",,,,1183492717017554944,https://twitter.com/BarackObama/status/1183492717017554944
2019-10-11 13:52:07,BarackObama,,1654,5775,58634,"Congrats to the @WashMystics on a gutsy, first-ever championship! A great team performance when it counted. If folks aren’t careful, this title thing might become a habit in DC.",,@WashMystics,,1182655118057103360,https://twitter.com/BarackObama/status/1182655118057103360
2019-10-09 19:41:11,BarackObama,,2603,10881,61015,"Here’s an interesting read—a reminder that behind every opinion lies a human being with real experiences and a story to tell. Sometimes we’ll agree and sometimes we won’t, but if we want our democracy work, listening to each other isn’t optional.https://www.nytimes.com/interactive/2019/10/02/upshot/these-526-voters-represent-america.html …",,,,1182018186146979840,https://twitter.com/BarackObama/status/1182018186146979840
2019-10-08 13:54:05,BarackObama,,3459,8865,93167,"As President, I leaned on @AmbassadorRice’s experience, expertise, and willingness to tell me what I needed to hear. In her memoir, Tough Love, you’ll see why. It’s a tribute to American leadership—and a unifying call for us to do our part to protect it. I hope you’ll read it.pic.twitter.com/7iUWt76xUw",,@AmbassadorRice,,1181568448004050951,https://twitter.com/BarackObama/status/1181568448004050951
2019-10-03 14:10:50,BarackObama,,26984,211341,1896546,"Like the Beatles said: It’s getting better all the time. Thanks, babe, for 27 amazing years!pic.twitter.com/mImRqIYn1R",,,,1179760725973184513,https://twitter.com/BarackObama/status/1179760725973184513
2019-09-24 16:03:21,BarackObama,,3826,17391,64527,"On National Voter Registration Day, it’s up to us as citizens to make sure everyone we know can make their voices heard at the ballot box. Check and update your registration at http://IWillVote.com — and tell your friends, too.",,,,1176527551684141056,https://twitter.com/BarackObama/status/1176527551684141056
